author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix,pre_commit_id,commit_id,fix_commit_id
1143740526,0,1,1,1,0.0,1,0,254.0,1,0.69912,6,1071.0,2.430369,14,0,0.0,5675009328b1418c9a418652f2979e010e36a759,ff8fd053b613adcfbfe4bea5d5cd37fb80091594,ff8fd053b613adcfbfe4bea5d5cd37fb80091594
1144108833,0,1,1,1,0.0,3,1,643.0,1,7.421377,1,1072.0,1.134746,1054,0,0.0,ff8fd053b613adcfbfe4bea5d5cd37fb80091594,f1e7d1820b043e581826b98cab62c9082c088086,f1e7d1820b043e581826b98cab62c9082c088086
1144108911,0,1,1,2,0.738285,20,4,2038.0,1,5.84327,3,1073.5,1.160038,1056,0,0.0,f1e7d1820b043e581826b98cab62c9082c088086,1c83d3ad6a5bcad785f3a56cb1dc80a1a9d30cee,1c83d3ad6a5bcad785f3a56cb1dc80a1a9d30cee
1144108994,0,1,2,2,0.886541,21,2,276.5,1,7.423241,2,1075.5,1.101034,1058,1,0.9381,1c83d3ad6a5bcad785f3a56cb1dc80a1a9d30cee,45b5cb87388027ef33a90403ac995fdcfa752970,45b5cb87388027ef33a90403ac995fdcfa752970
1144109030,0,1,1,1,0.0,10,0,430.0,1,7.423657,1,1077.0,1.134704,1059,0,0.0,45b5cb87388027ef33a90403ac995fdcfa752970,073e6b9b76c1c668023a9a350b1230eedec1bf38,073e6b9b76c1c668023a9a350b1230eedec1bf38
1144171182,0,1,1,1,0.0,1,1,619.0,1,8.143009,1,1078.0,1.122805,1060,0,0.0,073e6b9b76c1c668023a9a350b1230eedec1bf38,4107ef876baf8f0087507f812fca461df3afc238,4107ef876baf8f0087507f812fca461df3afc238
1144190049,1,1,5,6,1.958948,265,38,1386.166667,1,5.477056,9,1081.5,1.07102,1066,0,0.0,4107ef876baf8f0087507f812fca461df3afc238,c38b7baaa710a7c876aef47a27b97614ad9efe60,c38b7baaa710a7c876aef47a27b97614ad9efe60
1144332585,0,1,2,10,3.310733,319,0,0.0,1,0.0,0,1089.5,0.0,1076,0,75.7998,c38b7baaa710a7c876aef47a27b97614ad9efe60,2271a3a2f3a3a2b7a3ccf11e99522f16d5e2859c,d819f02faff43c0530b2b49d045bf5ac2ff6ef54
1144332834,0,1,2,3,1.198632,348,1,488.0,1,3.888862,3,1096.0,0.728525,1079,0,0.0,2271a3a2f3a3a2b7a3ccf11e99522f16d5e2859c,4e45752f90afa7adf438a4bef8c894eb5a19989d,4e45752f90afa7adf438a4bef8c894eb5a19989d
1144333754,0,1,1,1,0.0,11,0,255.0,1,6.866065,7,1098.0,1.145644,15,0,0.0,4e45752f90afa7adf438a4bef8c894eb5a19989d,dc178941d357dbddfda3a4cbb177d594e5922c80,dc178941d357dbddfda3a4cbb177d594e5922c80
1144367076,0,1,1,1,0.0,1,0,40.0,1,0.399201,1,1099.0,3.505001,1080,0,0.0,dc178941d357dbddfda3a4cbb177d594e5922c80,04588ed637780b3e65803aab21538f59decc55bb,04588ed637780b3e65803aab21538f59decc55bb
1144367225,0,1,1,2,0.313027,389,1,674.5,1,5.206013,1,1100.5,1.096043,1082,1,75.3989,04588ed637780b3e65803aab21538f59decc55bb,10c7942700b1c57f79dbf482a3717f656ecba8a4,d819f02faff43c0530b2b49d045bf5ac2ff6ef54
1144455156,0,1,1,1,0.0,1,1,41.0,1,1.019444,2,1102.0,1.980926,1083,0,0.0,10c7942700b1c57f79dbf482a3717f656ecba8a4,efc3fe0900a3f0d2322b3e24abb398cb00d5f04c,efc3fe0900a3f0d2322b3e24abb398cb00d5f04c
1144600689,0,1,2,5,1.748506,345,34,1733.0,1,7.835271,8,1105.0,1.040888,1088,1,40.3103,efc3fe0900a3f0d2322b3e24abb398cb00d5f04c,4d00c5deebe9193ce7af121dd2f232431353a0e1,ab25d957ccd7e6a888dccc3cdc660c89cb22df93
1144632979,0,1,1,1,0.0,13,3,266.0,1,3.463252,8,0.0,0.0,0,0,0.0,4d00c5deebe9193ce7af121dd2f232431353a0e1,92991952976ba86cfd06ece3c2a440d7c886beaf,92991952976ba86cfd06ece3c2a440d7c886beaf
1144634478,0,1,1,1,0.0,2,0,276.0,1,0.01735,9,1.0,58.638426,1,0,0.0,92991952976ba86cfd06ece3c2a440d7c886beaf,0aabe84a1101a11f284d35d7253210a32f053982,0aabe84a1101a11f284d35d7253210a32f053982
1144769764,0,1,2,3,1.41342,30,21,2255.666667,1,1.956887,8,1109.0,1.312287,1091,0,0.0,0aabe84a1101a11f284d35d7253210a32f053982,ad2406feae7edbff5588f1032ef186816fb77da8,ad2406feae7edbff5588f1032ef186816fb77da8
1144839281,0,1,1,2,0.875881,776,665,332.5,1,15.875637,2,1111.5,1.047242,1093,1,4194.0762,ad2406feae7edbff5588f1032ef186816fb77da8,f6e85aeecbbe539f8cd099315ba645c411a9eb6a,d6de67e099df7007dac7dfe266518ebb178ec440
1144847899,0,1,7,26,3.491612,521,208,60.307692,2,2.826928,13,1125.5,0.951104,1119,1,69.8356,f6e85aeecbbe539f8cd099315ba645c411a9eb6a,d4ccf0fc345232b7aede445d532da176688b9963,d819f02faff43c0530b2b49d045bf5ac2ff6ef54
1144848722,0,1,2,2,0.359102,30,14,286.5,1,3.243374,3,1139.5,1.1668,1121,1,69.826,d4ccf0fc345232b7aede445d532da176688b9963,eed3e554ffa41c5918faa1ecac3e1627b5a61022,d819f02faff43c0530b2b49d045bf5ac2ff6ef54
1144848857,0,1,1,2,0.309543,8,28,143.5,2,7.741389,13,1141.5,1.070751,17,0,0.0,eed3e554ffa41c5918faa1ecac3e1627b5a61022,ec3d8efe304c05593295791213029a23454337ed,ec3d8efe304c05593295791213029a23454337ed
1144857702,0,1,1,2,0.486206,197,21,148.5,2,6.865885,13,1143.5,1.073097,19,0,0.0,ec3d8efe304c05593295791213029a23454337ed,2132ede3794719de3d00cc8cd20e0abbec2f1428,2132ede3794719de3d00cc8cd20e0abbec2f1428
1144927106,0,1,1,1,0.0,46,39,2207.0,1,16.89213,1,1145.0,1.059199,1122,0,0.0,2132ede3794719de3d00cc8cd20e0abbec2f1428,e7f8e0684f451d3f89c6e154d892761191b67509,e7f8e0684f451d3f89c6e154d892761191b67509
1144936447,0,1,1,1,0.0,2,1,430.0,1,17.000243,1,1146.0,1.058823,1123,0,0.0,e7f8e0684f451d3f89c6e154d892761191b67509,1146103c385656e64ff4f22941c34e6c0011b9c3,1146103c385656e64ff4f22941c34e6c0011b9c3
1144936610,0,1,1,1,0.0,4,0,431.0,1,0.001887,2,1147.0,531.06135,1124,0,0.0,1146103c385656e64ff4f22941c34e6c0011b9c3,a6bec0e60d9d34c5f325d0664fdfee8de070dd9f,a6bec0e60d9d34c5f325d0664fdfee8de070dd9f
1144965095,0,1,5,5,2.077051,17,26,999.0,1,17.331817,5,1150.0,1.026348,1129,0,0.0,a6bec0e60d9d34c5f325d0664fdfee8de070dd9f,a072883bc59691a1efd78e9863bb7ef9b90b81e9,a072883bc59691a1efd78e9863bb7ef9b90b81e9
1145050228,0,1,4,4,1.549338,52,41,1776.25,1,13.984198,5,1154.5,1.037715,1133,1,11.3614,a072883bc59691a1efd78e9863bb7ef9b90b81e9,e029bbae4da36ed24c22f051493933158f19fe6d,ee8c92e62c8a0cae8e3090aa2ab23c69612a17da
1145326045,1,1,1,1,0.0,1,1,415.0,2,5.420637,12,2.0,1.18448,2,0,0.0,e029bbae4da36ed24c22f051493933158f19fe6d,da2d6a696d37f19d2b79739f5dd74bfe1db246dd,da2d6a696d37f19d2b79739f5dd74bfe1db246dd
1145373393,0,1,1,1,0.0,1,1,415.0,2,0.548009,13,3.0,2.824787,3,0,0.0,da2d6a696d37f19d2b79739f5dd74bfe1db246dd,36e10013eb67a6c480596aa87e86d2d2d61882e7,36e10013eb67a6c480596aa87e86d2d2d61882e7
1145458270,0,1,2,2,0.440694,244,8,112.0,1,3.527477,3,1157.5,1.141744,1135,1,30.3845,36e10013eb67a6c480596aa87e86d2d2d61882e7,9ccc29c51c2ee50ae784d4d0329172e638a9f7a7,ab25d957ccd7e6a888dccc3cdc660c89cb22df93
1145459933,0,1,1,1,0.0,75,0,0.0,1,0.0,0,1159.0,0.0,1136,0,0.0,9ccc29c51c2ee50ae784d4d0329172e638a9f7a7,093796afbdf5ceae4343d2ff084517472c983901,093796afbdf5ceae4343d2ff084517472c983901
1145537185,1,1,1,1,0.0,5,1,326.0,1,23.953229,1,1160.0,1.041748,1137,0,0.0,093796afbdf5ceae4343d2ff084517472c983901,4cbc1b5abba628b155876d08bfad6c7775c77bb2,4cbc1b5abba628b155876d08bfad6c7775c77bb2
1145570493,0,1,1,1,0.0,1,10,2214.0,1,7.446609,2,1161.0,1.134289,1138,0,0.0,4cbc1b5abba628b155876d08bfad6c7775c77bb2,1b6fc179b8f76d504d5d54311dd9aceafe311bce,1b6fc179b8f76d504d5d54311dd9aceafe311bce
1145617445,0,1,7,24,3.766814,486,1418,574.666667,1,23.330081,35,1173.5,1.008588,1162,1,32.7502,1b6fc179b8f76d504d5d54311dd9aceafe311bce,5959268bd56da00377468dd5332042e14b7c6bce,474d402a0766d2cd5814ac27516696482cb219be
1145630366,0,1,1,1,0.0,694,0,0.0,1,0.0,0,1186.0,0.0,1163,0,105.9712,5959268bd56da00377468dd5332042e14b7c6bce,2b1b754b251e0e14b57d33a3e9a2c1c0972a9795,80320af61d3dc5c5b7249bde8eec396ca8bb162b
1145751536,0,1,2,3,1.045472,145,24,790.666667,1,18.090239,3,1188.0,1.030727,1166,1,104.5687,2b1b754b251e0e14b57d33a3e9a2c1c0972a9795,060c4e45c290b5f920cd2dc958f9d1750096e137,80320af61d3dc5c5b7249bde8eec396ca8bb162b
1145827982,1,1,1,1,0.0,1,0,58.0,2,11.230093,3,1190.0,1.089046,20,0,0.0,060c4e45c290b5f920cd2dc958f9d1750096e137,7c6944b1eee61e871c5e1827bbe41eeec327e21a,7c6944b1eee61e871c5e1827bbe41eeec327e21a
1145828038,0,1,1,1,0.0,0,1,1253.0,1,24.860139,2,1191.0,1.040225,1167,0,0.0,7c6944b1eee61e871c5e1827bbe41eeec327e21a,533332d7494b3be48c516d10c92b0c7353cc63e3,533332d7494b3be48c516d10c92b0c7353cc63e3
1145828252,0,1,1,2,0.912734,38,23,1234.0,1,0.887917,4,1192.5,1.844674,1169,1,1305.849,533332d7494b3be48c516d10c92b0c7353cc63e3,b7bd756e058fef661088498e89b472f54907f9d3,760f24921fe95d05586b43586ca19e4585d8b7f5
1145839052,0,1,1,1,0.0,2,7,671.0,1,2.564896,2,4.0,1.389879,0,0,0.0,b7bd756e058fef661088498e89b472f54907f9d3,e604ae1ae35a873050a8cc4ebe4f3b4d00630715,e604ae1ae35a873050a8cc4ebe4f3b4d00630715
1145892760,0,1,1,3,1.214662,587,877,885.333333,1,27.248866,4,1195.0,1.021891,1172,0,0.0,e604ae1ae35a873050a8cc4ebe4f3b4d00630715,3a5b29cbef413b03f277393c76ee3dfefdb7603f,3a5b29cbef413b03f277393c76ee3dfefdb7603f
1146031853,1,1,1,1,0.0,1,1,1697.0,1,11.3614,3,0.0,0.0,0,0,0.0,3a5b29cbef413b03f277393c76ee3dfefdb7603f,ee8c92e62c8a0cae8e3090aa2ab23c69612a17da,ee8c92e62c8a0cae8e3090aa2ab23c69612a17da
1146144658,0,1,1,3,0.895709,1096,179,560.666667,2,15.097836,3,1198.0,1.025725,1175,0,0.0,ee8c92e62c8a0cae8e3090aa2ab23c69612a17da,64afe2cd01e39ef2937f3553f99bab27ff41499a,64afe2cd01e39ef2937f3553f99bab27ff41499a
1146144819,0,1,1,4,1.736816,0,2049,512.25,1,30.28509,4,1201.5,1.017197,1179,0,0.0,64afe2cd01e39ef2937f3553f99bab27ff41499a,675917dfc1eab89fa3852ace05819dbc940fb4b0,675917dfc1eab89fa3852ace05819dbc940fb4b0
1146229674,0,1,1,2,0.33921,380,1,386.0,1,2.323044,3,1204.5,0.607617,1181,0,0.0,675917dfc1eab89fa3852ace05819dbc940fb4b0,f625d7ccb9051c2533a29ba99e61f9cc76b4fe47,f625d7ccb9051c2533a29ba99e61f9cc76b4fe47
1146230363,0,1,1,3,1.343788,17,18,1024.0,1,12.443854,7,1207.0,1.030195,1184,0,0.0,f625d7ccb9051c2533a29ba99e61f9cc76b4fe47,8c3e00a6942d97924d246510fd003db81e9056e7,8c3e00a6942d97924d246510fd003db81e9056e7
1146230528,0,1,1,3,0.921928,1672,0,172.333333,1,9.839529,2,1210.0,1.033877,1187,1,167.9287,8c3e00a6942d97924d246510fd003db81e9056e7,6236c1dc82b390b7fbff38e3e54c9d77d03acff0,22494d3b5e82714383a286f145ce881e61cd48e5
1146270192,0,1,3,6,2.441167,2,40,1399.666667,1,11.896379,13,1214.5,1.019974,1193,0,0.0,6236c1dc82b390b7fbff38e3e54c9d77d03acff0,514cd30b4b6bf37bd6897d9a01068e6b971ddeea,514cd30b4b6bf37bd6897d9a01068e6b971ddeea
1146637287,0,1,1,1,0.0,2,2,95.0,1,36.685891,1,1218.0,1.027258,1194,0,0.0,514cd30b4b6bf37bd6897d9a01068e6b971ddeea,f22d65a36dedc087c1c502228a3ca9f185c10958,f22d65a36dedc087c1c502228a3ca9f185c10958
1146643622,0,1,1,2,0.168661,78,42,931.5,1,11.822529,3,1219.5,0.521146,1196,0,0.0,f22d65a36dedc087c1c502228a3ca9f185c10958,4c7d6f18c4d56ca4ca2dae4f1b57caa2d4cfb19c,4c7d6f18c4d56ca4ca2dae4f1b57caa2d4cfb19c
1146647473,0,1,2,3,0.976543,100,77,1489.333333,1,23.018113,4,1222.0,1.033194,1199,1,93.2038,4c7d6f18c4d56ca4ca2dae4f1b57caa2d4cfb19c,618c4d9614fe0fb592aa63f283e25c666226ddef,f20929c26714f5535a17bdb94fb5d48df8458153
1146718149,1,1,1,1,0.0,43,4,4087.0,1,0.349005,4,5.0,3.865292,1,1,1.3759,97bf6bba5a6ba36a4a1ef13210e70ee1c93ddb1c,a955206bfec222de6cd8c537d303a879dd267425,ca0c56bd6a36c8b4de379c0cfe21a458f5027117
1146753563,0,1,1,2,0.970951,5,5,237.0,2,13.343466,18,1225.5,1.065409,22,0,0.0,a955206bfec222de6cd8c537d303a879dd267425,b7e3ab9d31007f55ea0dfcdd3fe53d33b822d3b2,b7e3ab9d31007f55ea0dfcdd3fe53d33b822d3b2
1146837029,1,1,1,1,0.0,14,24,4126.0,1,1.375926,5,1227.0,1.726783,1201,0,0.0,b7e3ab9d31007f55ea0dfcdd3fe53d33b822d3b2,ca0c56bd6a36c8b4de379c0cfe21a458f5027117,ca0c56bd6a36c8b4de379c0cfe21a458f5027117
1147183321,0,1,1,1,0.0,8,0,5539.0,1,18.123565,6,1228.0,1.055177,1202,0,0.0,ca0c56bd6a36c8b4de379c0cfe21a458f5027117,7fc9baa3c70901bba0c0281a5e91240dd9a8035d,7fc9baa3c70901bba0c0281a5e91240dd9a8035d
1147183523,0,1,3,5,1.816025,104,46,1307.4,1,27.847766,11,1231.0,1.011465,1207,0,0.0,7fc9baa3c70901bba0c0281a5e91240dd9a8035d,dcb32b15f1b762fcf067dc5332d7b7daca92e2f0,dcb32b15f1b762fcf067dc5332d7b7daca92e2f0
1147763686,0,1,1,1,0.0,4,2,1710.0,1,17.28581,4,0.0,0.0,0,0,0.0,dcb32b15f1b762fcf067dc5332d7b7daca92e2f0,356ca346688be0c7fc8db1b98588649559f6251e,356ca346688be0c7fc8db1b98588649559f6251e
1147847621,0,1,1,1,0.0,5,3,1712.0,1,0.97147,5,1.0,2.029368,1,0,0.0,356ca346688be0c7fc8db1b98588649559f6251e,044183003d32599bd56f5581bb3a98a709e83b0c,044183003d32599bd56f5581bb3a98a709e83b0c
1147870301,0,1,1,2,0.503258,5,4,482.0,1,32.57728,2,1234.5,1.017486,1209,0,0.0,044183003d32599bd56f5581bb3a98a709e83b0c,4934e296c619bec8b74041da8f1c6bbdfcc65b6d,4934e296c619bec8b74041da8f1c6bbdfcc65b6d
1147870539,0,1,6,9,2.466934,546,91,969.222222,1,21.56295,20,1240.0,0.897933,1218,1,9.1552,4934e296c619bec8b74041da8f1c6bbdfcc65b6d,62d01f2c3caae42b60161c8566015aee48648949,33772dbad8e7521a0b4845b24fd3293da43690a9
1147976947,0,1,6,7,2.032911,140,96,755.142857,1,8.511523,20,1248.0,1.222562,1225,1,29.1014,62d01f2c3caae42b60161c8566015aee48648949,866474163a36185214428829def3fc31d2c30087,ef69911cfeb49cf6cf53d10f77e980fae031a83f
1147999444,0,1,3,3,1.492698,42,10,277.666667,1,0.260382,8,1253.0,3.34698,1228,0,0.0,866474163a36185214428829def3fc31d2c30087,1e8b770e9990539a860203abd1d5633818daeab6,1e8b770e9990539a860203abd1d5633818daeab6
1148000188,0,1,1,1,0.0,40,39,1872.0,1,50.000764,2,28.0,1.02,19,0,0.0,1e8b770e9990539a860203abd1d5633818daeab6,6c73b59019e8b47422337103a2bdcd7ef7eb1952,6c73b59019e8b47422337103a2bdcd7ef7eb1952
1148000235,0,1,1,1,0.0,0,451,451.0,1,50.001308,2,29.0,1.019999,20,0,0.0,6c73b59019e8b47422337103a2bdcd7ef7eb1952,574ff58c8d3fab970fa298630f8902cf2cf54080,574ff58c8d3fab970fa298630f8902cf2cf54080
1148024015,0,1,1,2,0.918296,2,1,742.5,1,52.735984,2,6.5,1.014222,3,0,0.0,574ff58c8d3fab970fa298630f8902cf2cf54080,da3c892aad058a262c672c17e7c5940cb9e31ebe,da3c892aad058a262c672c17e7c5940cb9e31ebe
1148083448,0,1,1,1,0.0,31,15,92.0,1,0.972269,3,1255.0,2.028522,1229,0,0.0,da3c892aad058a262c672c17e7c5940cb9e31ebe,30f072bdc088e0b4f353febe484af0ec5ae0363f,30f072bdc088e0b4f353febe484af0ec5ae0363f
1148083495,1,1,2,2,1.0,4,2,226.5,1,23.502587,6,1256.5,1.027093,1231,1,76.5832,30f072bdc088e0b4f353febe484af0ec5ae0363f,ab25d957ccd7e6a888dccc3cdc660c89cb22df93,f20929c26714f5535a17bdb94fb5d48df8458153
1148341044,0,1,1,1,0.0,3,3,223.0,1,2.980891,3,1258.0,1.33547,1232,1,73.6023,ab25d957ccd7e6a888dccc3cdc660c89cb22df93,9a18a49830ad16c60d99111e554e64680fc50ebd,f20929c26714f5535a17bdb94fb5d48df8458153
1148447060,1,1,1,1,0.0,21,9,2335.0,1,32.750174,2,8.0,1.030534,4,0,0.0,9a18a49830ad16c60d99111e554e64680fc50ebd,474d402a0766d2cd5814ac27516696482cb219be,474d402a0766d2cd5814ac27516696482cb219be
1148530045,1,1,1,1,0.0,34,24,1086.0,1,55.539722,3,9.0,1.018005,5,0,0.0,474d402a0766d2cd5814ac27516696482cb219be,400e51ac3a86812f80e6a4df5fce62cb8f9e7177,400e51ac3a86812f80e6a4df5fce62cb8f9e7177
1148661504,1,1,2,2,0.863121,8,6,298.5,1,25.40967,7,1259.5,1.021169,1234,0,0.0,400e51ac3a86812f80e6a4df5fce62cb8f9e7177,d8ee711000a26fc2cf098bc1dfd414948b4411fa,d8ee711000a26fc2cf098bc1dfd414948b4411fa
1148661548,1,1,2,2,0.981152,26,5,386.5,1,7.663241,8,1261.5,1.09787,1236,0,0.0,d8ee711000a26fc2cf098bc1dfd414948b4411fa,33772dbad8e7521a0b4845b24fd3293da43690a9,33772dbad8e7521a0b4845b24fd3293da43690a9
1148903494,0,1,51,162,6.801777,9846,0,0.0,1,0.0,0,1343.5,0.0,161,0,4209.1555,33772dbad8e7521a0b4845b24fd3293da43690a9,f20cfff33f04e97c307398e93354ffb5a8d496a4,0894128be7134417dd56daa893bba62d540cd602
1148911753,1,1,1,1,0.0,32,7,1868.0,1,10.819514,8,1425.0,1.092426,1237,0,0.0,f20cfff33f04e97c307398e93354ffb5a8d496a4,487f57db342d80ead1dd84488728514de0fe4f3e,487f57db342d80ead1dd84488728514de0fe4f3e
1148918534,0,1,1,1,0.0,1,1,9.0,2,47.102743,4,1426.0,1.02123,23,0,0.0,487f57db342d80ead1dd84488728514de0fe4f3e,2f1af894689ca5137ba443d4e124a6adbf8e9708,2f1af894689ca5137ba443d4e124a6adbf8e9708
1148919421,0,1,3,10,1.883946,1107,4,0.4,2,12.394725,2,1431.5,1.012102,171,0,0.0,2f1af894689ca5137ba443d4e124a6adbf8e9708,919e446848f993c3678bb3adc292f992dd8fd997,919e446848f993c3678bb3adc292f992dd8fd997
1148983121,0,1,1,1,0.0,312,0,0.0,1,0.0,0,1437.0,0.0,1238,0,0.0,919e446848f993c3678bb3adc292f992dd8fd997,4ebbc070f40de9c0789f7b136aa4bed7ab0b57e6,4ebbc070f40de9c0789f7b136aa4bed7ab0b57e6
1149433299,0,1,1,2,0.668127,45,81,806.5,1,43.567321,3,1438.5,1.033382,1240,0,0.0,4ebbc070f40de9c0789f7b136aa4bed7ab0b57e6,269eeac4907aca21cfb820c9b18a425f6cb2c0f5,269eeac4907aca21cfb820c9b18a425f6cb2c0f5
1149433519,0,1,1,1,0.0,27,107,651.0,1,69.049688,1,1440.0,1.014482,1241,0,0.0,269eeac4907aca21cfb820c9b18a425f6cb2c0f5,3b9739bcac7f0a447f11d4908d15e27ab453463e,3b9739bcac7f0a447f11d4908d15e27ab453463e
1149743197,0,1,1,1,0.0,6,0,261.0,1,72.633924,1,10.0,1.013768,6,0,0.0,3b9739bcac7f0a447f11d4908d15e27ab453463e,29b34d6fbbab2b63491108e114fd2093d2545d33,29b34d6fbbab2b63491108e114fd2093d2545d33
1149778207,1,1,1,1,0.0,19,11,5547.0,1,30.033403,7,1441.0,1.033296,1242,0,0.0,29b34d6fbbab2b63491108e114fd2093d2545d33,7b870a495d1d9fcf7bf6602f197ae3998ac6499c,7b870a495d1d9fcf7bf6602f197ae3998ac6499c
1149778812,0,1,1,1,0.0,0,312,312.0,1,9.209387,1,1442.0,1.108585,1243,0,0.0,7b870a495d1d9fcf7bf6602f197ae3998ac6499c,7d015385ab54fd2273a871589c3dc05d4d26d59d,7d015385ab54fd2273a871589c3dc05d4d26d59d
1149780956,0,1,3,27,4.105796,9256,0,0.0,1,0.0,0,1456.0,0.0,1270,0,3771.8098,7d015385ab54fd2273a871589c3dc05d4d26d59d,f1911d8c5f0dc3774fe731ae27d4a9a9b39197c3,376a466a1268ccd1e1ae8128d44c1f3e359e952f
1149894580,1,1,1,1,0.0,6,2,1094.0,1,73.260185,1,0.0,0.0,0,0,0.0,7d5c25c6136d39b5bf521dfc0405150f1c598ac9,914932000311c8de5b8d7f7386988f9fd5b63180,914932000311c8de5b8d7f7386988f9fd5b63180
