author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix,pre_commit_id,commit_id,fix_commit_id
1244187750,0,1,1,1,0.0,5,3,202.0,14,0.590995,22,1719.0,2.692061,437,0,0.0,9a784b5b18cbca9d04c0bec6a9a1b0e9ea5c7e81,18861bd00648c1213d4c1d3dbbf6b47101c4ce2d,18861bd00648c1213d4c1d3dbbf6b47101c4ce2d
1244449127,0,1,1,1,0.0,2,6,688.0,14,20.689398,144,11756.0,1.048334,6811,0,0.0,18861bd00648c1213d4c1d3dbbf6b47101c4ce2d,b3b7de2625ecc87f8af036238ad07eba8f6ab180,b3b7de2625ecc87f8af036238ad07eba8f6ab180
1244449127,0,1,1,1,0.0,2,6,684.0,14,0.0,145,11756.0,0.0,6811,0,0.0,b3b7de2625ecc87f8af036238ad07eba8f6ab180,f8ef28902f37573f7b2bc17d624a54dc75442a19,f8ef28902f37573f7b2bc17d624a54dc75442a19
1244449158,0,1,1,2,0.958712,13,29,2320.0,14,0.0,562,11757.5,0.0,6813,1,750.1156,f8ef28902f37573f7b2bc17d624a54dc75442a19,6365d473453f857dd22f386090db66ea5d8c9806,a73ba415d2f8bb2ffd8d9fd486fd122c4b70a638
1244449158,0,1,1,2,0.958712,13,29,2328.0,14,18.866834,560,11757.5,1.039752,6813,0,0.0,6365d473453f857dd22f386090db66ea5d8c9806,517ff898db8ac9a23060ec4cac1e3c1d6cb76ead,517ff898db8ac9a23060ec4cac1e3c1d6cb76ead
1244449453,0,3,3,4,1.842371,7,7,387.5,14,24.528113,662,11760.5,1.02343,6814,0,0.0,517ff898db8ac9a23060ec4cac1e3c1d6cb76ead,413dcd14d1ea400efb8f796f3a98b05f53b54e54,413dcd14d1ea400efb8f796f3a98b05f53b54e54
1244449453,0,3,3,4,1.842371,7,7,387.5,14,0.0,666,11760.5,0.0,6814,0,0.0,413dcd14d1ea400efb8f796f3a98b05f53b54e54,6f2f8ab470fba483c4a8a992bd4e57ea4f254fdf,6f2f8ab470fba483c4a8a992bd4e57ea4f254fdf
1244449718,0,1,1,1,0.0,0,48,96.0,14,25.796215,6,11763.0,1.038765,81,0,0.0,6f2f8ab470fba483c4a8a992bd4e57ea4f254fdf,509beafe26b76de21bd503cca267423ca1ca8818,509beafe26b76de21bd503cca267423ca1ca8818
1244449718,0,1,1,1,0.0,0,48,48.0,14,0.0,7,11763.0,0.0,81,0,0.0,509beafe26b76de21bd503cca267423ca1ca8818,f03f6d0319db6f73113f1674d5b355436fe4e0eb,f03f6d0319db6f73113f1674d5b355436fe4e0eb
1244450074,0,2,2,6,2.417425,4,97,515.5,14,0.0,390,11766.5,0.0,6815,0,0.0,f03f6d0319db6f73113f1674d5b355436fe4e0eb,bd62b620cc11872daaf1701e319ed6389cfb86e5,bd62b620cc11872daaf1701e319ed6389cfb86e5
1244450074,0,2,2,6,2.417425,4,97,531.0,14,705.529238,384,11766.5,1.006966,6815,0,0.0,bd62b620cc11872daaf1701e319ed6389cfb86e5,19a1eec52b0fd40e05d08ca650b391b642b2f4fc,19a1eec52b0fd40e05d08ca650b391b642b2f4fc
1244465740,0,2,2,2,0.932112,13,10,1215.5,14,0.0,232,11770.5,0.0,2790,1,827.746,19a1eec52b0fd40e05d08ca650b391b642b2f4fc,e33aff53f4034b61fac83868a2d1282a3ec92c50,7a6c0724906e8a64c3218f87c6ce2b33dada83bc
1244465740,0,2,2,2,0.932112,13,10,1214.0,14,20.081777,230,11770.5,3.617684,2790,0,0.0,e33aff53f4034b61fac83868a2d1282a3ec92c50,9bff6995c457a0d2bf30fc2aacbbc04f177e28b5,9bff6995c457a0d2bf30fc2aacbbc04f177e28b5
1244466239,0,1,2,2,0.629249,16,22,3083.0,14,2.583553,654,11772.5,1.19364,6818,0,0.0,9bff6995c457a0d2bf30fc2aacbbc04f177e28b5,0b740b4e067758b52d1b3334d762ebfa19b4ba6b,0b740b4e067758b52d1b3334d762ebfa19b4ba6b
1244466239,0,1,2,2,0.629249,16,22,3080.0,14,0.0,656,11772.5,0.0,6818,0,0.0,0b740b4e067758b52d1b3334d762ebfa19b4ba6b,ede4a7ebd98aa7c60cb4198c591a976aeae98292,ede4a7ebd98aa7c60cb4198c591a976aeae98292
1244472110,0,2,2,2,0.964079,12,6,816.0,14,0.033976,220,11774.5,7.858201,6819,0,0.0,ede4a7ebd98aa7c60cb4198c591a976aeae98292,3f60c6fbc518404a0c0b881ef411cb49865e6f44,3f60c6fbc518404a0c0b881ef411cb49865e6f44
1244472110,0,2,2,2,0.964079,12,6,819.0,14,0.0,222,11774.5,0.0,6819,0,0.0,3f60c6fbc518404a0c0b881ef411cb49865e6f44,b5a2d1ebb54a65507a88862e169a1f950fb8105a,b5a2d1ebb54a65507a88862e169a1f950fb8105a
1244473158,0,1,1,1,0.0,42,1,14.0,14,0.01213,2,11776.0,83.442748,1182,0,0.0,b5a2d1ebb54a65507a88862e169a1f950fb8105a,8895537b4849ee89bcb0bddf9aa0cf2158cae04e,8895537b4849ee89bcb0bddf9aa0cf2158cae04e
1244473158,0,1,1,1,0.0,42,1,55.0,14,0.0,3,11776.0,0.0,1182,0,0.0,8895537b4849ee89bcb0bddf9aa0cf2158cae04e,cd33ed9efa7bed2aa04d7b3c09bad448d2ba0293,cd33ed9efa7bed2aa04d7b3c09bad448d2ba0293
1244536924,0,1,2,3,1.584963,6,6,2526.0,14,25.22113,602,11778.0,1.018335,6822,1,29.935,cd33ed9efa7bed2aa04d7b3c09bad448d2ba0293,b5f75cc3afc1b3d816c27eec8c359fced6cf2e22,999aef1dca389c674a13e1dc19abcc220a277991
1244536924,0,1,2,3,1.584963,6,6,2526.0,14,0.0,605,11778.0,0.0,6822,1,29.935,b5f75cc3afc1b3d816c27eec8c359fced6cf2e22,f790c5bd51321bb519411fd3e2e17636e6fca325,999aef1dca389c674a13e1dc19abcc220a277991
1244548055,0,2,2,2,0.1553,152,159,611.0,14,3.523177,124,11780.5,1.647751,6823,0,0.0,f790c5bd51321bb519411fd3e2e17636e6fca325,24b8f19ce3b214e9b11e119a35995a3c79f671f9,24b8f19ce3b214e9b11e119a35995a3c79f671f9
1244548055,0,2,2,2,0.1553,152,159,607.5,14,0.0,126,11780.5,0.0,6823,1,1770.9192,24b8f19ce3b214e9b11e119a35995a3c79f671f9,b5c680666c83941dadfebee1b3bec6fec3e8ad20,e97fd870739b18acf96e05a82342d457bf6a8c97
1244561081,1,1,1,1,0.0,2,2,1128.0,14,36.303183,76,11782.0,1.027546,6824,0,0.0,b5c680666c83941dadfebee1b3bec6fec3e8ad20,9f2556d98c7a0411ff2366a4d6e55e7202751e2f,9f2556d98c7a0411ff2366a4d6e55e7202751e2f
1244561081,1,1,1,1,0.0,2,2,1128.0,14,0.0,77,11782.0,0.0,6824,0,0.0,9f2556d98c7a0411ff2366a4d6e55e7202751e2f,fbdb25c2ffe7eab6c8fe2258bf1b054f061af7c8,fbdb25c2ffe7eab6c8fe2258bf1b054f061af7c8
1244562775,0,1,1,1,0.0,30,26,1568.0,14,0.0,41,11783.0,0.0,2791,0,1770.7488,fbdb25c2ffe7eab6c8fe2258bf1b054f061af7c8,3a6d79e723af9fb50fc9bd1ae57384ce4b6e6b7e,e97fd870739b18acf96e05a82342d457bf6a8c97
1244562775,0,1,1,1,0.0,30,26,1564.0,14,26.14765,40,11783.0,1.038244,2791,0,0.0,3a6d79e723af9fb50fc9bd1ae57384ce4b6e6b7e,0a4dad7e1d560007a6d485a76b88f09d9cce031f,0a4dad7e1d560007a6d485a76b88f09d9cce031f
1244562797,0,1,1,1,0.0,16,3,270.0,14,61.27919,2,11784.0,1.016319,6825,0,0.0,0a4dad7e1d560007a6d485a76b88f09d9cce031f,112bd6ff98cc61fc7a43f1e1081e1f7cbb3d3500,112bd6ff98cc61fc7a43f1e1081e1f7cbb3d3500
1244562797,0,1,1,1,0.0,16,3,283.0,14,0.0,3,11784.0,0.0,6825,1,1770.7485,112bd6ff98cc61fc7a43f1e1081e1f7cbb3d3500,354f52aa4d4166568c3ecc285fb1a91a647e759b,e97fd870739b18acf96e05a82342d457bf6a8c97
1244715228,0,1,1,1,0.0,2,1,1155.0,14,0.0,413,11785.0,0.0,241,0,0.0,354f52aa4d4166568c3ecc285fb1a91a647e759b,c433a45176720c9129f96e60c4028000142fcbf6,c433a45176720c9129f96e60c4028000142fcbf6
1244715228,0,1,1,1,0.0,2,1,1154.0,14,3.0761,412,11785.0,1.325087,241,0,0.0,c433a45176720c9129f96e60c4028000142fcbf6,7b46060be04c426d15393a72e7ceed7ee22e9951,7b46060be04c426d15393a72e7ceed7ee22e9951
1244719495,0,1,1,1,0.0,32,1,6761.0,14,0.0,399,11786.0,0.0,6826,1,1768.9349,7b46060be04c426d15393a72e7ceed7ee22e9951,f4b12132a6a8cb09ab445430fa2a68fda0971617,e97fd870739b18acf96e05a82342d457bf6a8c97
1244719495,0,1,1,1,0.0,32,1,6730.0,14,2.11309,398,11786.0,1.473241,6826,0,0.0,f4b12132a6a8cb09ab445430fa2a68fda0971617,03736116fd4e3631e599010c44c6141a49cf270b,03736116fd4e3631e599010c44c6141a49cf270b
1244719527,0,1,1,1,0.0,7,5,1572.0,14,1.814259,42,11787.0,1.551189,2792,0,0.0,03736116fd4e3631e599010c44c6141a49cf270b,1e8ccbf19bf479090dfeeb8c2b824b5984d31d2a,1e8ccbf19bf479090dfeeb8c2b824b5984d31d2a
1244719527,0,1,1,1,0.0,7,5,1574.0,14,0.0,43,11787.0,0.0,2792,0,0.0,1e8ccbf19bf479090dfeeb8c2b824b5984d31d2a,48e4cf6b12b8977b6faeeab296862dd2699627a5,48e4cf6b12b8977b6faeeab296862dd2699627a5
1244719561,0,2,2,4,1.571839,28,27,600.25,14,0.0,268,11789.5,0.0,2793,1,1768.9341,48e4cf6b12b8977b6faeeab296862dd2699627a5,638237a71972a94638cffc32878854a067f1f956,e97fd870739b18acf96e05a82342d457bf6a8c97
1244719561,0,2,2,4,1.571839,28,27,600.0,14,18.968163,264,11789.5,1.171602,2793,0,0.0,638237a71972a94638cffc32878854a067f1f956,3d8122ccf46a4beacbad94f1d6031322e665fd79,3d8122ccf46a4beacbad94f1d6031322e665fd79
1244723404,0,1,1,1,0.0,5,1,90.0,11,673.019433,10,11792.0,1.001486,6830,0,0.0,3d8122ccf46a4beacbad94f1d6031322e665fd79,4e9e1a5c26e4177f7c82b7fdf1de0cba50aa095b,4e9e1a5c26e4177f7c82b7fdf1de0cba50aa095b
1244723404,0,1,1,1,0.0,5,1,94.0,11,0.0,11,11792.0,0.0,6830,0,0.0,4e9e1a5c26e4177f7c82b7fdf1de0cba50aa095b,9acf43f8ac52ab5853fec159d43c264d007b3b8c,9acf43f8ac52ab5853fec159d43c264d007b3b8c
1244724705,0,1,1,1,0.0,38,6,242.0,14,2.173391,94,11793.0,1.46011,6831,1,27.7616,9acf43f8ac52ab5853fec159d43c264d007b3b8c,17928830aff547eaa9c150aea859b09216547592,999aef1dca389c674a13e1dc19abcc220a277991
1244724705,0,1,1,1,0.0,38,6,274.0,14,0.0,95,11793.0,0.0,6831,1,27.7616,17928830aff547eaa9c150aea859b09216547592,7313b7852a61bb678f3e6d2728c5418bf6d8bb13,999aef1dca389c674a13e1dc19abcc220a277991
1244800564,0,1,3,7,2.473289,75,39,1857.714286,14,21.277943,1280,11797.0,1.010789,6838,1,4.1534,7313b7852a61bb678f3e6d2728c5418bf6d8bb13,563de23074f7f0f8cc30bce1d937f5dc60b9374d,aa46cbe9c2533408733b9cc76e38364a9a2f0a95
1244800564,0,1,3,7,2.473289,75,39,1862.857143,14,0.0,1287,11797.0,0.0,6838,1,4.1534,563de23074f7f0f8cc30bce1d937f5dc60b9374d,8dc8dea255d1f0a6c47716780125232d4ee2a281,aa46cbe9c2533408733b9cc76e38364a9a2f0a95
1244800583,0,1,1,1,0.0,1,0,86.0,14,64.031343,66,11801.0,1.015617,582,0,0.0,8dc8dea255d1f0a6c47716780125232d4ee2a281,7d0e309339adb16c00189fbc8c7cea9c05dbab0f,7d0e309339adb16c00189fbc8c7cea9c05dbab0f
1244800583,0,1,1,1,0.0,1,0,87.0,14,0.0,67,11801.0,0.0,582,0,0.0,7d0e309339adb16c00189fbc8c7cea9c05dbab0f,dbe349fae1c9c6fa5ea90c24af6d45600de05079,dbe349fae1c9c6fa5ea90c24af6d45600de05079
1244800714,0,2,3,6,2.31929,214,167,515.833333,14,0.0,310,11804.5,0.0,2796,1,1767.9949,dbe349fae1c9c6fa5ea90c24af6d45600de05079,3079edab0fb72ddbe648b40954c0f518d29c4b46,e97fd870739b18acf96e05a82342d457bf6a8c97
1244800714,0,2,3,6,2.31929,214,167,508.0,14,23.92892,304,11804.5,1.18856,2796,0,0.0,3079edab0fb72ddbe648b40954c0f518d29c4b46,2622ded3b82288189b280e0d92df6b8399741060,2622ded3b82288189b280e0d92df6b8399741060
1244802188,0,1,1,1,0.0,2,2,794.0,14,0.01706,18,11808.0,59.616011,2797,0,0.0,2622ded3b82288189b280e0d92df6b8399741060,175cc394bf301db50d1c6fa2043336e93a8d294d,175cc394bf301db50d1c6fa2043336e93a8d294d
1244802188,0,1,1,1,0.0,2,2,794.0,14,0.0,19,11808.0,0.0,2797,0,0.0,175cc394bf301db50d1c6fa2043336e93a8d294d,767183a3ce07c133921a5fa6955e4f368ff706c0,767183a3ce07c133921a5fa6955e4f368ff706c0
1245140718,0,1,1,1,0.0,51,0,51.0,1,0.0,1,11809.0,0.0,6842,0,0.0,767183a3ce07c133921a5fa6955e4f368ff706c0,f2c415fddbc763fce1ba284228e7bb8cce785730,f2c415fddbc763fce1ba284228e7bb8cce785730
1245140718,0,1,1,1,0.0,51,0,0.0,1,0.0,0,11809.0,0.0,6842,0,0.0,f2c415fddbc763fce1ba284228e7bb8cce785730,538edda8fe68f990e7927bd69203de61b7e7b96d,538edda8fe68f990e7927bd69203de61b7e7b96d
1245140954,0,1,2,3,1.409845,9,14,1092.666667,14,29.153735,250,11811.0,1.021898,6845,1,97.0612,538edda8fe68f990e7927bd69203de61b7e7b96d,1379bb3fd770c5078258fa0e4ba69eaf2ab2563f,802c5bfbc03e2715fdf1c4f0927e0e478f7fba68
1245140954,0,1,2,3,1.409845,9,14,1091.0,14,0.0,253,11811.0,0.0,6845,1,97.0612,1379bb3fd770c5078258fa0e4ba69eaf2ab2563f,5ca69f91ebb741cc42cf75eb298ed9e5de053a50,802c5bfbc03e2715fdf1c4f0927e0e478f7fba68
1245159421,1,1,1,1,0.0,2,2,1656.0,14,0.0,225,11813.0,0.0,6846,0,0.0,5ca69f91ebb741cc42cf75eb298ed9e5de053a50,aa46cbe9c2533408733b9cc76e38364a9a2f0a95,aa46cbe9c2533408733b9cc76e38364a9a2f0a95
1245159421,1,1,1,1,0.0,2,2,1656.0,14,4.153437,224,11813.0,1.240764,6846,0,0.0,aa46cbe9c2533408733b9cc76e38364a9a2f0a95,83b1178b8cd8621885c964df439ededb0c9112b8,83b1178b8cd8621885c964df439ededb0c9112b8
1245159595,0,1,1,1,0.0,2,2,1656.0,14,0.002014,226,11814.0,497.551724,6847,0,0.0,83b1178b8cd8621885c964df439ededb0c9112b8,1b816cfc55f481b5d23671971a48bcedd113e593,1b816cfc55f481b5d23671971a48bcedd113e593
1245159595,0,1,1,1,0.0,2,2,1656.0,14,0.0,227,11814.0,0.0,6847,0,0.0,1b816cfc55f481b5d23671971a48bcedd113e593,4fc5acf79034b880c8b6df9dae5aadea756f1d42,4fc5acf79034b880c8b6df9dae5aadea756f1d42
1245238084,0,2,3,4,1.416487,29,44,2008.75,14,0.0,528,11816.5,0.0,2799,1,1762.9327,4fc5acf79034b880c8b6df9dae5aadea756f1d42,daaeaa8b3d98f47964b4f6f5be196bfe89075453,e97fd870739b18acf96e05a82342d457bf6a8c97
1245238084,0,2,3,4,1.416487,29,44,2012.5,14,74.033585,524,11816.5,1.010989,2799,0,0.0,daaeaa8b3d98f47964b4f6f5be196bfe89075453,7cd36c303bac0dcb4ca1cecf710c515b30088e48,7cd36c303bac0dcb4ca1cecf710c515b30088e48
1245238156,0,1,1,1,0.0,22,11,2976.0,14,5.064722,352,11819.0,1.197444,6850,0,0.0,7cd36c303bac0dcb4ca1cecf710c515b30088e48,68eb37ee5475930bad3bec2f6b18d93297a03bac,68eb37ee5475930bad3bec2f6b18d93297a03bac
1245238156,0,1,1,1,0.0,22,11,2987.0,14,0.0,353,11819.0,0.0,6850,0,0.0,68eb37ee5475930bad3bec2f6b18d93297a03bac,74efb2fb1ea43b4e61066276b231086a4247b771,74efb2fb1ea43b4e61066276b231086a4247b771
1245238212,0,1,1,1,0.0,4,1,1576.0,14,6.003299,44,11820.0,1.166575,2800,0,0.0,74efb2fb1ea43b4e61066276b231086a4247b771,515943886c91b07e3630a6dde236ed18c4452b29,515943886c91b07e3630a6dde236ed18c4452b29
1245238212,0,1,1,1,0.0,4,1,1579.0,14,0.0,45,11820.0,0.0,2800,0,0.0,515943886c91b07e3630a6dde236ed18c4452b29,e77972e45f4207d0abf1536bc11aa001f9a95173,e77972e45f4207d0abf1536bc11aa001f9a95173
1245238230,0,1,1,1,0.0,3,3,3906.0,14,29.822535,488,11821.0,1.033532,6851,0,0.0,e77972e45f4207d0abf1536bc11aa001f9a95173,7d368fbb8e65ac609d887b801f8032a4d788d818,7d368fbb8e65ac609d887b801f8032a4d788d818
1245238230,0,1,1,1,0.0,3,3,3906.0,14,0.0,489,11821.0,0.0,6851,0,0.0,7d368fbb8e65ac609d887b801f8032a4d788d818,a907dcc840d669e076e1bdbe7ce9cc597318ed5e,a907dcc840d669e076e1bdbe7ce9cc597318ed5e
1245238263,0,1,1,2,0.970951,5,5,351.0,14,5.065961,138,11822.5,1.148047,6853,0,0.0,a907dcc840d669e076e1bdbe7ce9cc597318ed5e,5aff33e5a23edcb6c3c2df95cdf6302f1afb8161,5aff33e5a23edcb6c3c2df95cdf6302f1afb8161
1245238263,0,1,1,2,0.970951,5,5,351.0,14,0.0,140,11822.5,0.0,6853,0,0.0,5aff33e5a23edcb6c3c2df95cdf6302f1afb8161,b3561c9c794b5e3da79b47b68f50156f244eabaa,b3561c9c794b5e3da79b47b68f50156f244eabaa
1245238294,0,1,1,1,0.0,2,2,794.0,14,0.0,21,11824.0,0.0,2801,0,818.8897,b3561c9c794b5e3da79b47b68f50156f244eabaa,bb6fc4859a09da42e34be8dfdeec088075c3f21d,efc033c30371f11c5ec6979ce107c3f8580e9540
1245238294,0,1,1,1,0.0,2,2,794.0,14,5.047523,20,11824.0,1.198117,2801,0,0.0,bb6fc4859a09da42e34be8dfdeec088075c3f21d,81b81d250d8ecad993167bf0f603f920d54f2e6a,81b81d250d8ecad993167bf0f603f920d54f2e6a
1245238441,0,1,1,1,0.0,77,47,1686.0,14,0.0,229,11825.0,0.0,6854,0,0.0,81b81d250d8ecad993167bf0f603f920d54f2e6a,6b66288fe6547fc2e272e3fd627a506432238cb5,6b66288fe6547fc2e272e3fd627a506432238cb5
1245238441,0,1,1,1,0.0,77,47,1656.0,14,0.912569,228,11825.0,2.095807,6854,0,0.0,6b66288fe6547fc2e272e3fd627a506432238cb5,34cc815bdcc4a28ee4582d7a146ada7a12728126,34cc815bdcc4a28ee4582d7a146ada7a12728126
1245250150,0,2,2,5,1.667533,20,156,782.0,14,113.737194,248,11828.0,1.005456,2803,0,0.0,34cc815bdcc4a28ee4582d7a146ada7a12728126,263ec9cc4332581d8c36a477b3eac643c69d158c,263ec9cc4332581d8c36a477b3eac643c69d158c
1245250150,0,2,2,5,1.667533,20,156,754.8,14,0.0,253,11828.0,0.0,2803,1,861.9613,263ec9cc4332581d8c36a477b3eac643c69d158c,28f21511664fe4e4d5f1299d6e7fceef12613bde,699b4a58650def73a855456f4e30cd766b3de041
1245255600,0,4,14,61,4.216198,153,1283,669.704918,14,0.0,3685,11861.0,0.0,2810,1,4.9267,28f21511664fe4e4d5f1299d6e7fceef12613bde,5b72e715cb9a01726be0551d3b5ce42342a7d6a2,37a66f792106f86297ba55fd8f994c79adbd1c04
1245255600,0,4,14,61,4.216198,153,1283,688.229508,14,278.384892,3624,11861.0,1.000474,2810,1,4.9267,5b72e715cb9a01726be0551d3b5ce42342a7d6a2,5021343cf61e568f2afc26f210d9c3c050813a6a,37a66f792106f86297ba55fd8f994c79adbd1c04
1245256136,0,3,5,19,4.161043,40,45,631.105263,14,0.0,419,11901.0,0.0,2824,1,1762.7238,5021343cf61e568f2afc26f210d9c3c050813a6a,f17b2922ec27d719a49ff581bc4632307c46f8e0,e97fd870739b18acf96e05a82342d457bf6a8c97
1245256136,0,3,5,19,4.161043,40,45,631.368421,14,271.979268,400,11901.0,1.003917,2824,0,0.0,f17b2922ec27d719a49ff581bc4632307c46f8e0,a599b76e5f987c6e9f2937111001b2d745e3080d,a599b76e5f987c6e9f2937111001b2d745e3080d
1245256543,0,2,5,22,3.399211,15,75,216.0,14,0.0,610,11921.5,0.0,2831,0,1762.7191,a599b76e5f987c6e9f2937111001b2d745e3080d,bb04dc246a74490b74b6702b5deecde5257b3bf7,e97fd870739b18acf96e05a82342d457bf6a8c97
1245256543,0,2,5,22,3.399211,15,75,218.727273,14,78.622027,588,11921.5,15.400556,2831,0,0.0,bb04dc246a74490b74b6702b5deecde5257b3bf7,9dc0a299ba5eab419a8729aa962794c2b2d4e647,9dc0a299ba5eab419a8729aa962794c2b2d4e647
1245313615,0,1,1,1,0.0,2,2,350.0,14,0.660556,22,1720.0,2.513877,438,0,0.0,9dc0a299ba5eab419a8729aa962794c2b2d4e647,200a4ef02d4e011aa99611b85609212422721485,200a4ef02d4e011aa99611b85609212422721485
1245313615,0,1,1,1,0.0,2,2,350.0,14,0.0,23,1720.0,0.0,438,0,0.0,200a4ef02d4e011aa99611b85609212422721485,63c0846ccdd200fc3b1d00bd1a7024747082a32f,63c0846ccdd200fc3b1d00bd1a7024747082a32f
1245330325,0,1,1,1,0.0,32,31,529.0,14,0.0,21,11933.0,0.0,2832,0,32.0158,63c0846ccdd200fc3b1d00bd1a7024747082a32f,a5aa1a9bb346c31ce74b3ab0ec7c9281c746a4a7,5433e7d2599bb0ee6c55cb04af866cf49880a868
1245330325,0,1,1,1,0.0,32,31,528.0,14,70.162616,20,11933.0,1.014253,2832,0,32.0158,a5aa1a9bb346c31ce74b3ab0ec7c9281c746a4a7,243c249b6fa82e7c4777464eb0498c9b1b9a4bfd,5433e7d2599bb0ee6c55cb04af866cf49880a868
1245330973,0,1,1,1,0.0,1,1,282.0,1,15.029977,4,11934.0,1.066534,2833,0,0.0,243c249b6fa82e7c4777464eb0498c9b1b9a4bfd,2093a4f9319dc905f9692038f8a482396775c03b,2093a4f9319dc905f9692038f8a482396775c03b
1245330973,0,1,1,1,0.0,1,1,282.0,1,0.0,5,11934.0,0.0,2833,0,0.0,2093a4f9319dc905f9692038f8a482396775c03b,dce6bd0c8b60d46c7009b82fcc33790540c2ae8e,dce6bd0c8b60d46c7009b82fcc33790540c2ae8e
1245333029,0,3,3,4,1.842371,7,7,388.0,14,9.457549,672,11936.5,1.065015,6884,0,0.0,dce6bd0c8b60d46c7009b82fcc33790540c2ae8e,893d6de3b29889c20093924d7cbe4d93139b096e,893d6de3b29889c20093924d7cbe4d93139b096e
1245333029,0,3,3,4,1.842371,7,7,388.0,14,0.0,676,11936.5,0.0,6884,0,0.0,893d6de3b29889c20093924d7cbe4d93139b096e,d7629dbc9ae8103c011a10b0824b2d26407c944d,d7629dbc9ae8103c011a10b0824b2d26407c944d
1245336514,0,1,1,1,0.0,23,5,1278.0,14,0.936505,120,11939.0,2.0678,6885,0,0.0,d7629dbc9ae8103c011a10b0824b2d26407c944d,7dc133ce20408eaa95d50edb9fc8c9c5d6f8b6bb,7dc133ce20408eaa95d50edb9fc8c9c5d6f8b6bb
1245336514,0,1,1,1,0.0,23,5,1296.0,14,0.0,121,11939.0,0.0,6885,0,0.0,7dc133ce20408eaa95d50edb9fc8c9c5d6f8b6bb,89f7e1fcbeefa9f37baa99cd5637e709237a738a,89f7e1fcbeefa9f37baa99cd5637e709237a738a
1245336746,0,1,1,1,0.0,2,2,1314.0,14,0.0,123,11940.0,0.0,6886,0,0.0,89f7e1fcbeefa9f37baa99cd5637e709237a738a,41b5a0f8cf5ff2b8c5575d43a978ed55ca4514ce,41b5a0f8cf5ff2b8c5575d43a978ed55ca4514ce
1245336746,0,1,1,1,0.0,2,2,1314.0,14,0.002685,122,11940.0,373.413793,6886,0,0.0,41b5a0f8cf5ff2b8c5575d43a978ed55ca4514ce,11e4f40d74485bffe597076ec8d3843d4e66534e,11e4f40d74485bffe597076ec8d3843d4e66534e
